source,title,publish_time,decision_no,punished_entity,violation_text,penalty_text,penalty_amount_raw,agency,url,crawl_time
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 太平资产管理有限公司及相关责任人,2025-07-04 19:17:00,[2025]号,太平资产管理有限公司及相关责任人,部分高管人员未经任职资格核准实际履职 ， 向监管部门报送关联方信息档案不完整 ， 保险资金投资非受托人自主管理信托产品 等,对公司罚款678万元。对 曹琦 、 李宏 、 徐钢、林剑锋、陈沫、王向阳、邓先虎、李冠莹、徐伟文、乞宁、李光耀等责任人员警告并罚款共计76万元。,罚款678万元,金融监管总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1216218&itemId=4113&generaltype=9,2026-06-08 14:33:44
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 中国进出口银行,2025-06-27 16:59:18,[2025]号,中国进出口银行,部分种类贷款和政策性业务存在超授信发放、贷款需求测算不准确、贷后管理不到位等违法违规行为,罚款1810万元,罚款1810万元,金融监管总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1215112&itemId=4113&generaltype=9,2026-06-08 14:33:44
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 中银理财有限责任公司,2025-06-27 16:59:18,[2025]号,中银理财有限责任公司,非标债权投资管理不到位，理财产品投资集中度、流动性不符合监管要求，信息登记管理不到位等 违法违规行为,罚款1290万元,罚款1290万元,金融监管总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1215112&itemId=4113&generaltype=9,2026-06-08 14:33:44
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 天安财产保险股份有限公司及相关责任人,2025-06-13 16:20:00,[2025]号,天安财产保险股份有限公司及相关责任人,公司治理报告与实际情况不符 ， 部分拟任高级管理人员未经任职资格许可即履职， 违规通过信托、存款、理财、股权基金投资向关联方输送利益 ，未按照规定使用经批准的保险条款、保险费率，向监管部门提供虚假报告、报表、文件和资料 等。,依据《保险法》 等 相关规定，对天安财险吊销业务许可证。 对郭予丰、赵兴桐、高焕利、 张祥祯 、 马淑伟 、 奚星华 、 王浩 、 洪伟 、 李先旺 、 王霞 、 邵鲁扉 、 刘培旭 、英 晓峰 、 林金太 、 孙兆轩 、 戴相钧 等责任人员 警告并罚款共计253万元。 对 郭予丰、赵兴桐、高焕利、 张祥祯 、 马淑伟 等责任人员 撤销任职资格 。 对郭予丰、高焕利、 奚星华 、 王浩 终身禁止进入保险业；对赵兴桐、 张祥祯 、 马淑伟 、 洪伟 禁止进入保险业10年； 对 李先旺 、 王霞 禁止进入 保险业 5年。,罚款共计253万元,金融监管总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1213520&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 天安人寿保险股份有限公司及相关责任人,2025-06-13 16:20:00,[2025]号,天安人寿保险股份有限公司及相关责任人,公司治理报告不真实，董事尽职报告存在不实声明，薪酬管理报告不真实，高管在未取得任职资格的情况下履行职责，违规将投资资产用于担保或提供贷款， 违规通过关联交易向实际控制人输送利益 等。,依据《保险法》等相关规定，对天安人寿吊销业务许可证。 对刘征、周猎人、胡春岚、姜凯、孟宪利、陈祥义、张连庆、李磊、解彤、唐宁、陈玉龙、朱翼炜等责任人员警告并罚款共计99万元。 对王伟、吉喆、张璐终身禁止进入保险业；对陈玉龙禁止进入保险业10年；对崔勇禁止进入保险业5年；对唐宁、赵晓强、刘勇、陈颀禁止进入保险业3年。,罚款共计99万元,金融监管总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1213520&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 易安财产保险股份有限公司相关责任人,2025-06-06 16:10:00,[2025]号,易安财产保险股份有限公司相关责任人,违规资金运用损害公司利益，委托无保险中介资质机构从事保险销售活动，保险条款和保险费率违反规定，编制或者提供虚假的报告、报表、文件、资料 等,对李军、曹海菁、 付兴亮、李民、赵振民、王文瑜、曹莉莉、仇传喜、岳云峰、程爽、彭煊、解晖、 刘旸 等责任人员警告并罚款共计171万元。 对李军撤销任职资格。 对曹海菁禁止进入保险业5年 。,罚款共计171万元,金融监管总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1212831&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 华夏久盈资产管理有限责任公司相关责任人,2025-06-06 16:10:00,[2025]号,华夏久盈资产管理有限责任公司相关责任人,关联方报告中存在虚假记载和重大遗漏、 协助 其他机构 违规大幅虚增偿付能力 、 违规运用资金造成重大损失等,对丁德胜、赵瑜纲、崔勇、张洪涛、 梁志勇、 蒋健、 奚星华、 仲长昊、陈慧、于凌雁、张洪新、郭滨、谢民、黄伟、高志强、吕婧、付李艳、程东胜、马丽、张蔚蔚、张莹、杨清、徐淼、禹浩、刘艺等责任人员警告并罚款共计266万元。 对 丁德胜、赵瑜纲、崔勇、张洪涛、 蒋健等责任人员撤销任职资格。 对丁德胜、赵瑜纲、崔勇、 梁志勇、 蒋健等责任人员 终身禁止进入保险业；对张洪涛禁止进入保险业15年 ；对陈慧禁止进入保险业5年；对于凌雁、张洪新、郭滨、谢民等责任人员禁止进入保险业1年。,罚款共计266万元,金融监管总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1212831&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 中国信达资产管理股份有限公司,2025-04-30 17:03:43,[2025]号,中国信达资产管理股份有限公司,未向监管部门报送 境外全资 附属金融机构聘任的董事和高级管理人员的任职申请 和报告,罚款90万元,罚款90万元,金融监管总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1207101&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 交银理财有限责任公司,2025-02-08 17:04:59,,交银理财有限责任公司,理财产品 信息披露不规 范， 理财业务投后管理勤勉尽职义务履行不到位 等,罚款1750万元,罚款1750万元,金融监管 总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1198340&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 中国人民财产保险股份有限公司及相关责任人,2025-02-08 17:04:59,,中国人民财产保险股份有限公司及相关责任人,未按照规定使用经批准或者备案的车险、农险、保证保险条款费率，相关报告、文件等 内容 不真实、不准确，未按规定办理再保险业务等,对总公司罚款430万元，对分支机构罚款685万元。对袁辉、张海波、王曙光、宋科、孟小娟、刘志远、靳明柱、王天军、邵运州、华山、韦民安、和雷、白鸿旭、毕欣、曹飞、王焱辉、林美琼、熊宇俊、徐文凯、苏晓燕、李志恒、 邵旭日、 徐宏、张立志、孙益民、王建强、陈艳国等责任人员警告并罚款共计184万元,罚款430万元,金融监管 总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1198340&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公示列表 - 泰康在线财产保险股份有限公司 及相关责任人,2025-02-08 17:04:59,,泰康在线财产保险股份有限公司 及相关责任人,未严格执行条款费率 ， 无资质代理销售寿险公司保险产品 ， 编制提供虚假的报告、报表 、 文件和资料 ， 资金运用管理不到位等,对 泰康在线 警告 ，罚款823.356625万元，没收违法所得210.356625万元，罚没合计1033.71325万元 。对 方远近 、 左卫东 、 姜琦 、 张然 、杨伟涛、李鹏、郭熹、李志伟、魏子博、张楠、丁峻峰、万国程等责任人员警告并罚款共计131万元,罚款823.356625万元,金融监管 总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1198340&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-07-12 17:33:06,金罚决字〔2024〕36号,,,金罚决字〔2024〕36号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1170162&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-07-12 17:33:06,金罚决字[2024]36号,复星联合健康保险股份有限公司 及其责任人员,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1170162&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-07-12 17:33:06,金罚决字[2024]36号,,一 、委托 未取得合法资格 的 个人从事保险销售活 动 二、 财务业务数据不真实 三、 未按照规定使用经备案的保险条款 四、 虚挂中介业务套取费用,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1170162&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-07-12 17:33:06,金罚决字[2024]36号,,,"《保险公司管理规定》第五十四条、第六十九条, 《中华人民共和国保险法》第 八十六 条、第 一百三十五 条、 第一百一十六条、 第一百六十 一 条、第一百七十条、第一百七十一条 等。",,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1170162&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-07-12 17:33:06,金罚决字[2024]36号,,,对 复星联合健康保险股份有限公司 合计 罚款 158 万元。 其中，总公司 38 万元，分支机构120万元。 对 项开宝 警告并罚款1万元 对 陈雄斌 警告并罚款2万元 对 刘益成 警告并罚款1万元 对 尹志军 警告并罚款1万元 对 代强 警告并罚款1万元 对 潘麟 警告并罚款7万元 对 胡峻 警告并罚款1万元 对 李正 警告并罚款1万元 对 王利 钿 警告并罚款1万元 对 廖志洪 警告并罚款1万元 对彭裕群警告并罚款1万元 对吕志坚警告并罚款1万元,罚款 158 万元,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1170162&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-07-12 17:33:06,金罚决字[2024]36号,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1170162&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024年7月8日,金罚决字[2024]36号,,,2024年7月8日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1170162&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:58,金罚决字〔2024〕35号,,,金罚决字〔2024〕35号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167694&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:58,金罚决字[2024]35号,平安理财有限责任公司,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167694&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:58,金罚决字[2024]35号,,平安理财有限责任公司理财业务存在 以下违法违规行为： 一、未能有效穿透识别底层资产 二、信息披露不规范 三、非标底层资产到期日晚于封闭式理财产品到期日,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167694&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:58,金罚决字[2024]35号,,,《中华人民共和国银行业监督管理法》第二十一条、第四十六条及相关审慎经营规则。,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167694&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:58,金罚决字[2024]35号,,,罚款650万元,罚款650万元,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167694&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:58,金罚决字[2024]35号,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167694&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024年6月24日,金罚决字[2024]35号,,,2024年6月24日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167694&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:14,金罚决字〔2024〕34号,,,金罚决字〔2024〕34号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167692&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:14,金罚决字[2024]34号,招银理财有限责任公司,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167692&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:14,金罚决字[2024]34号,,招银理财有限责任公司理财业务存在 以下违法违规行为： 一、未能有效穿透识别底层资产 二、信息披露不规范,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167692&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:14,金罚决字[2024]34号,,,《中华人民共和国银行业监督管理法》第二十一条、第四十六条及相关审慎经营规则。,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167692&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:14,金罚决字[2024]34号,,,罚款850万元,罚款850万元,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167692&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:01:14,金罚决字[2024]34号,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167692&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024年6月24日,金罚决字[2024]34号,,,2024年6月24日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167692&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:00:42,金罚决字〔2024〕33号,,,金罚决字〔2024〕33号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167688&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:00:42,金罚决字[2024]33号,信银理财有限责任公司,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167688&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:00:42,金罚决字[2024]33号,,信银理财有限责任公司理财业务存在 以下违法违规行为： 一、信息披露不规范 二、理财业务投后管理勤勉尽职义务履行不到位 三、单只公募理财产品持有单只债券超过净资产的10% 四、未以公允价值计量相关理财产品投资的金融资产,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167688&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:00:42,金罚决字[2024]33号,,,《中华人民共和国银行业监督管理法》第二十一条、第四十六条及相关审慎经营规则。,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167688&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:00:42,金罚决字[2024]33号,,,罚款750万元,罚款750万元,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167688&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 17:00:42,金罚决字[2024]33号,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167688&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024年6月24日,金罚决字[2024]33号,,,2024年6月24日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167688&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:53,金罚决字〔2024〕32号,,,金罚决字〔2024〕32号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167686&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:53,金罚决字[2024]32号,中银理财有限责任公司,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167686&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:53,金罚决字[2024]32号,,中银理财有限责任公司理财业务存在 以下违法违规行为： 一、未能有效穿透识别底层资产 二、非标底层资产到期日晚于封闭式理财产品到期日,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167686&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:53,金罚决字[2024]32号,,,《中华人民共和国银行业监督管理法》第二十一条、第四十六条及相关审慎经营规则。,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167686&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:53,金罚决字[2024]32号,,,罚款250万元,罚款250万元,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167686&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:53,金罚决字[2024]32号,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167686&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024年6月24日,金罚决字[2024]32号,,,2024年6月24日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167686&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:08,金罚决字〔2024〕31号,,,金罚决字〔2024〕31号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167683&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:08,金罚决字[2024]31号,建信理财有限责任公司,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167683&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:08,金罚决字[2024]31号,,建信理财有限责任公司理财业务存在以下违法违规行为： 一、未能有效穿透识别底层资产 二、信息披露不规范,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167683&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:08,金罚决字[2024]31号,,,《中华人民共和国银行业监督管理法》第二十一条、第四十六条及相关审慎经营规则。,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167683&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:08,金罚决字[2024]31号,,,罚款400万元,罚款400万元,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167683&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:59:08,金罚决字[2024]31号,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167683&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024年6月24日,金罚决字[2024]31号,,,2024年6月24日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167683&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:58:09,金罚决字〔2024〕30号,,,金罚决字〔2024〕30号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167665&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:58:09,金罚决字[2024]30号,招商银行股份有限公司,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167665&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:58:09,金罚决字[2024]30号,,招商银行理财业务存在 以下违法违规行为： 一、 未能有效穿透识别底层资产 二、信息披露不规范,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167665&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:58:09,金罚决字[2024]30号,,,《中华人民共和国银行业监督管理法》第二十一条、第四十六条及相关审慎经营规则。,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167665&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:58:09,金罚决字[2024]30号,,,罚款350万元,罚款350万元,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167665&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-28 16:58:09,金罚决字[2024]30号,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167665&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024年6月24日,金罚决字[2024]30号,,,2024年6月24日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1167665&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-21 17:32:00,金 罚决字〔202 4 〕 29 号,,,金 罚决字〔202 4 〕 29 号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1166772&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-21 17:32:00,,交通 银行股份有限公司,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1166772&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-21 17:32:00,,,一、安全测试存在薄弱环节 二、运行管理存在漏洞 三、数据安全管理不足 四、灾备管理不足,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1166772&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-21 17:32:00,,,,《中华人民共和国银行业监督管理法》第第四十六条和相关审慎经营规则,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1166772&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-21 17:32:00,,,,罚款 1 60万元,罚款 1 60万元,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1166772&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-06-21 17:32:00,,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1166772&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表,202 4 年 6 月 3 日,,,,202 4 年 6 月 3 日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1166772&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕28号）,2024-05-31 16:55:00,金罚决字〔2024〕28号,,,金罚决字〔2024〕28号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164151&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕28号）,2024-05-31 16:55:00,,袁良明（时任中国信达资产管理股份有限公司风险管理部总经理）,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164151&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕28号）,2024-05-31 16:55:00,,,对中国信达资产管理股份有限公司资产风险分类不准确行为负有责任,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164151&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕28号）,2024-05-31 16:55:00,,,,《中华人民共和国银行业监督管理法》第二十一条、第四十八条及相关审慎经营规则,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164151&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕28号）,2024-05-31 16:55:00,,,,警告,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164151&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕28号）,2024-05-31 16:55:00,,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164151&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕28号）,2024年5月29日,,,,2024年5月29日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164151&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕26号）,2024-05-31 16:53:00,金罚决字〔2024〕 26 号,,,金罚决字〔2024〕 26 号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164149&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕26号）,2024-05-31 16:53:00,,中国信达资产管理股份有限公司,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164149&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕26号）,2024-05-31 16:53:00,,,资产风险分类不准确；房地产行业统计数据不准确；附属机构管理不到位,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164149&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕26号）,2024-05-31 16:53:00,,,,《中华人民共和国银行业监督管理法》第二十一条、第四十六条及相关审慎经营规则,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164149&itemId=4113&generaltype=9,2026-06-08 14:33:45
