record_id,source_type,source,title,event_date,entity_name,raw_text,penalty_amount,agency,region,url
REG_000079,regulation,国家医保局-地方医保动态,【云南】先看病后付费——昆明“信用就医”打造医保服务新模式,2026-03-24,,"国家医保局-地方医保动态 【云南】先看病后付费——昆明“信用就医”打造医保服务新模式
国家医保局-地方医保动态 【云南】先看病后付费——昆明“信用就医”打造医保服务新模式",0,国家医疗保障局,云南,http://www.nhsa.gov.cn/art/2026/3/24/art_14_20011.html
REG_000080,regulation,国家医保局-地方医保动态,【江西】江西2.4余万家单位参与“三进”行动，村卫生室也能买到集采药...,2026-03-23,,"国家医保局-地方医保动态 【江西】江西2.4余万家单位参与“三进”行动，村卫生室也能买到集采药...
国家医保局-地方医保动态 【江西】江西2.4余万家单位参与“三进”行动，村卫生室也能买到集采药...",0,国家医疗保障局,江西,http://www.nhsa.gov.cn/art/2026/3/23/art_14_19995.html
REG_000081,regulation,国家医保局-地方医保动态,【北京】北京200多家医院支持医保移动支付,2026-03-23,,"国家医保局-地方医保动态 【北京】北京200多家医院支持医保移动支付
国家医保局-地方医保动态 【北京】北京200多家医院支持医保移动支付",0,国家医疗保障局,北京,http://www.nhsa.gov.cn/art/2026/3/23/art_14_19980.html
REG_000082,regulation,国家医保局-地方医保动态,【广西】又有一地实现生育“无自付”,2026-03-22,,"国家医保局-地方医保动态 【广西】又有一地实现生育“无自付”
国家医保局-地方医保动态 【广西】又有一地实现生育“无自付”",0,国家医疗保障局,广西,http://www.nhsa.gov.cn/art/2026/3/22/art_14_19978.html
REG_000083,regulation,国家医保局-地方医保动态,【天津】从“绰绰有余”到“不够用” 医保硬核举措护航创新医药产业发展,2026-03-14,,"国家医保局-地方医保动态 【天津】从“绰绰有余”到“不够用” 医保硬核举措护航创新医药产业发展
国家医保局-地方医保动态 【天津】从“绰绰有余”到“不够用” 医保硬核举措护航创新医药产业发展",0,国家医疗保障局,天津,http://www.nhsa.gov.cn/art/2026/3/14/art_14_19913.html
REG_000084,regulation,国家医保局-地方医保动态,【湖南】“冠心病PCI术后”门诊慢特病待遇认定“零跑腿”——湖南医保...,2026-03-14,,"国家医保局-地方医保动态 【湖南】“冠心病PCI术后”门诊慢特病待遇认定“零跑腿”——湖南医保...
国家医保局-地方医保动态 【湖南】“冠心病PCI术后”门诊慢特病待遇认定“零跑腿”——湖南医保...",0,国家医疗保障局,湖南,http://www.nhsa.gov.cn/art/2026/3/14/art_14_19908.html
REG_000085,regulation,国家医保局-地方医保动态,【福建】提质增效，赋能发展——2025年度结算清算跑出厦门医保加速度,2026-03-12,,"国家医保局-地方医保动态 【福建】提质增效，赋能发展——2025年度结算清算跑出厦门医保加速度
国家医保局-地方医保动态 【福建】提质增效，赋能发展——2025年度结算清算跑出厦门医保加速度",0,国家医疗保障局,福建,http://www.nhsa.gov.cn/art/2026/3/12/art_14_19870.html
REG_000086,regulation,国家医保局-地方医保动态,【广东】江门住院分娩医保目录范围内个人“零自付”！,2026-03-11,,"国家医保局-地方医保动态 【广东】江门住院分娩医保目录范围内个人“零自付”！
国家医保局-地方医保动态 【广东】江门住院分娩医保目录范围内个人“零自付”！",0,国家医疗保障局,广东,http://www.nhsa.gov.cn/art/2026/3/11/art_14_19864.html
REG_000087,regulation,国家医保局-地方医保动态,【福建】厦门新生儿医保参保报销“秒办”惠及超10万家庭,2026-03-11,,"国家医保局-地方医保动态 【福建】厦门新生儿医保参保报销“秒办”惠及超10万家庭
国家医保局-地方医保动态 【福建】厦门新生儿医保参保报销“秒办”惠及超10万家庭",0,国家医疗保障局,福建,http://www.nhsa.gov.cn/art/2026/3/11/art_14_19862.html
REG_000088,regulation,国家医保局-地方医保动态,【安徽】滁州医保“码上办+刷脸付”，让群众就医“少排队、少跑腿、少操...,2026-03-09,,"国家医保局-地方医保动态 【安徽】滁州医保“码上办+刷脸付”，让群众就医“少排队、少跑腿、少操...
国家医保局-地方医保动态 【安徽】滁州医保“码上办+刷脸付”，让群众就医“少排队、少跑腿、少操...",0,国家医疗保障局,安徽,http://www.nhsa.gov.cn/art/2026/3/9/art_14_19818.html
REG_000089,regulation,国家医保局-地方医保动态,【宁夏】以“医保”之名 暖心守护“她”——女性生育保险政策指南,2026-03-08,,"国家医保局-地方医保动态 【宁夏】以“医保”之名 暖心守护“她”——女性生育保险政策指南
国家医保局-地方医保动态 【宁夏】以“医保”之名 暖心守护“她”——女性生育保险政策指南",0,国家医疗保障局,宁夏,http://www.nhsa.gov.cn/art/2026/3/8/art_14_19830.html
REG_000090,regulation,国家医保局-打击骗保,专项行动典型案例第五期：定点零售药店违法违规使用医保基金问题,2026-06-15,,"国家医保局-打击骗保 专项行动典型案例第五期：定点零售药店违法违规使用医保基金问题
国家医保局-打击骗保 专项行动典型案例第五期：定点零售药店违法违规使用医保基金问题",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2026/6/15/art_14_20994.html
REG_000091,regulation,国家医保局-打击骗保,专项行动典型案例第四期：定点零售药店违法违规使用医保基金问题,2026-06-07,,"国家医保局-打击骗保 专项行动典型案例第四期：定点零售药店违法违规使用医保基金问题
国家医保局-打击骗保 专项行动典型案例第四期：定点零售药店违法违规使用医保基金问题",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2026/6/7/art_14_20879.html
REG_000092,regulation,国家医保局-打击骗保,专项行动典型案例第二期：定点零售药店违法违规使用医保基金问题,2026-05-27,,"国家医保局-打击骗保 专项行动典型案例第二期：定点零售药店违法违规使用医保基金问题
国家医保局-打击骗保 专项行动典型案例第二期：定点零售药店违法违规使用医保基金问题",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2026/5/27/art_14_20728.html
REG_000093,regulation,国家医保局-打击骗保,专项行动典型案例第一期：参保人超量开药并倒卖药品问题,2026-05-08,,"国家医保局-打击骗保 专项行动典型案例第一期：参保人超量开药并倒卖药品问题
国家医保局-打击骗保 专项行动典型案例第一期：参保人超量开药并倒卖药品问题",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2026/5/8/art_14_20432.html
REG_000094,regulation,国家医保局-打击骗保,国家赴吉林医保基金飞行检查正式启动,2024-06-19,,"国家医保局-打击骗保 国家赴吉林医保基金飞行检查正式启动
国家医保局-打击骗保 国家赴吉林医保基金飞行检查正式启动",0,国家医疗保障局,吉林,http://www.nhsa.gov.cn/art/2024/6/19/art_14_12956.html
REG_000095,regulation,国家医保局-打击骗保,虚报工资额度骗取生育津贴？判刑！,2024-06-18,,"国家医保局-打击骗保 虚报工资额度骗取生育津贴？判刑！
国家医保局-打击骗保 虚报工资额度骗取生育津贴？判刑！",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/18/art_14_12947.html
REG_000096,regulation,国家医保局-打击骗保,“医保返利”诱导购药是骗局！,2024-06-17,,"国家医保局-打击骗保 “医保返利”诱导购药是骗局！
国家医保局-打击骗保 “医保返利”诱导购药是骗局！",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/17/art_14_12942.html
REG_000097,regulation,国家医保局-打击骗保,2024年度打击医保欺诈骗保宣传画征集作品（第八期）,2024-06-16,,"国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第八期）
国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第八期）",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/16/art_14_12936.html
REG_000098,regulation,国家医保局-打击骗保,“倒卖药品”到底是赚还是赔？,2024-06-15,,"国家医保局-打击骗保 “倒卖药品”到底是赚还是赔？
国家医保局-打击骗保 “倒卖药品”到底是赚还是赔？",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/15/art_14_12932.html
REG_000099,regulation,国家医保局-打击骗保,医保赋能医疗机构：主动规范医保基金使用，来看看这些医疗机构怎么做！（...,2024-06-11,,"国家医保局-打击骗保 医保赋能医疗机构：主动规范医保基金使用，来看看这些医疗机构怎么做！（...
国家医保局-打击骗保 医保赋能医疗机构：主动规范医保基金使用，来看看这些医疗机构怎么做！（...",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/11/art_14_12895.html
REG_000100,regulation,国家医保局-打击骗保,2024年度打击医保欺诈骗保宣传画征集作品（第七期）,2024-06-10,,"国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第七期）
国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第七期）",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/10/art_14_12889.html
REG_000101,regulation,国家医保局-打击骗保,医保赋能医疗机构：主动规范医保基金使用，来看看这些医疗机构怎么做！（...,2024-06-10,,"国家医保局-打击骗保 医保赋能医疗机构：主动规范医保基金使用，来看看这些医疗机构怎么做！（...
国家医保局-打击骗保 医保赋能医疗机构：主动规范医保基金使用，来看看这些医疗机构怎么做！（...",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/10/art_14_12893.html
REG_000102,regulation,国家医保局-打击骗保,2024年度打击医保欺诈骗保宣传画征集作品（第六期）,2024-06-09,,"国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第六期）
国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第六期）",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/9/art_14_12887.html
REG_000103,regulation,国家医保局-打击骗保,医保赋能医疗机构：主动规范医保基金使用，来看看这些医疗机构怎么做！（...,2024-06-09,,"国家医保局-打击骗保 医保赋能医疗机构：主动规范医保基金使用，来看看这些医疗机构怎么做！（...
国家医保局-打击骗保 医保赋能医疗机构：主动规范医保基金使用，来看看这些医疗机构怎么做！（...",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/9/art_14_12891.html
REG_000104,regulation,国家医保局-打击骗保,2024年度打击医保欺诈骗保宣传画征集作品（第五期）,2024-06-08,,"国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第五期）
国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第五期）",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/8/art_14_12885.html
REG_000105,regulation,国家医保局-打击骗保,2024年度打击医保欺诈骗保宣传画征集作品（第四期）,2024-06-07,,"国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第四期）
国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第四期）",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/7/art_14_12874.html
REG_000106,regulation,国家医保局-打击骗保,2024年度打击医保欺诈骗保宣传画征集作品（第三期）,2024-06-05,,"国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第三期）
国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第三期）",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/5/art_14_12858.html
REG_000107,regulation,国家医保局-打击骗保,国家医保局基金监管司约谈一心堂药业集团股份有限公司,2024-06-02,,"国家医保局-打击骗保 国家医保局基金监管司约谈一心堂药业集团股份有限公司
国家医保局-打击骗保 国家医保局基金监管司约谈一心堂药业集团股份有限公司",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/2/art_14_12846.html
REG_000108,regulation,国家医保局-打击骗保,国家医保局基金监管司有关负责人就约谈一心堂药业集团股份有限公司相关情...,2024-06-02,,"国家医保局-打击骗保 国家医保局基金监管司有关负责人就约谈一心堂药业集团股份有限公司相关情...
国家医保局-打击骗保 国家医保局基金监管司有关负责人就约谈一心堂药业集团股份有限公司相关情...",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/6/2/art_14_12848.html
REG_000109,regulation,国家医保局-打击骗保,2024年度打击医保欺诈骗保宣传画征集作品（第二期）,2024-05-26,,"国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第二期）
国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品（第二期）",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/5/26/art_14_12791.html
REG_000110,regulation,国家医保局-打击骗保,职工保个账的钱，到底怎么给家人用？,2024-05-23,,"国家医保局-打击骗保 职工保个账的钱，到底怎么给家人用？
国家医保局-打击骗保 职工保个账的钱，到底怎么给家人用？",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/5/23/art_14_12774.html
REG_000111,regulation,国家医保局-打击骗保,国家赴海南医保基金飞行检查正式启动,2024-05-17,,"国家医保局-打击骗保 国家赴海南医保基金飞行检查正式启动
国家医保局-打击骗保 国家赴海南医保基金飞行检查正式启动",0,国家医疗保障局,海南,http://www.nhsa.gov.cn/art/2024/5/17/art_14_12713.html
REG_000112,regulation,国家医保局-打击骗保,2024年度打击医保欺诈骗保宣传画征集作品展示（第一期）,2024-05-17,,"国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品展示（第一期）
国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集作品展示（第一期）",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/5/17/art_14_12732.html
REG_000113,regulation,国家医保局-打击骗保,2024年度打击医保欺诈骗保宣传画征集使用作品名单出炉啦,2024-05-17,,"国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集使用作品名单出炉啦
国家医保局-打击骗保 2024年度打击医保欺诈骗保宣传画征集使用作品名单出炉啦",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/5/17/art_14_12730.html
REG_000114,regulation,国家医保局-打击骗保,2024年国家医疗保障基金飞行检查正式启动,2024-05-11,,"国家医保局-打击骗保 2024年国家医疗保障基金飞行检查正式启动
国家医保局-打击骗保 2024年国家医疗保障基金飞行检查正式启动",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/5/11/art_14_12673.html
REG_000115,regulation,国家医保局-打击骗保,我医保的钱到底能不能给亲人看病买药？,2024-05-08,,"国家医保局-打击骗保 我医保的钱到底能不能给亲人看病买药？
国家医保局-打击骗保 我医保的钱到底能不能给亲人看病买药？",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/5/8/art_14_12622.html
REG_000116,regulation,国家医保局-打击骗保,经个人授权，您的医保信息还能这样用！,2024-04-27,,"国家医保局-打击骗保 经个人授权，您的医保信息还能这样用！
国家医保局-打击骗保 经个人授权，您的医保信息还能这样用！",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/4/27/art_14_12537.html
REG_000117,regulation,国家医保局-打击骗保,刷医保卡买东西不花钱？这个便宜不能占！,2024-04-27,,"国家医保局-打击骗保 刷医保卡买东西不花钱？这个便宜不能占！
国家医保局-打击骗保 刷医保卡买东西不花钱？这个便宜不能占！",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/4/27/art_14_12535.html
REG_000118,regulation,国家医保局-打击骗保,朋友，请别再把药卖给药贩子了！,2024-04-26,,"国家医保局-打击骗保 朋友，请别再把药卖给药贩子了！
国家医保局-打击骗保 朋友，请别再把药卖给药贩子了！",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/4/26/art_14_12523.html
REG_000119,regulation,国家医保局-打击骗保,这种小忙不能帮 冒用他人医保卡会被处罚！,2024-04-25,,"国家医保局-打击骗保 这种小忙不能帮 冒用他人医保卡会被处罚！
国家医保局-打击骗保 这种小忙不能帮 冒用他人医保卡会被处罚！",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/4/25/art_14_12502.html
REG_000120,regulation,国家医保局-打击骗保,基金监管同参与 守好群众“救命钱”： 拒绝“免费住院 免费接送”陷阱,2024-04-22,,"国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”： 拒绝“免费住院 免费接送”陷阱
国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”： 拒绝“免费住院 免费接送”陷阱",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/4/22/art_20_12473.html
REG_000121,regulation,国家医保局-打击骗保,基金监管同参与 守好群众“救命钱”：冒名就医 违法必究,2024-04-21,,"国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”：冒名就医 违法必究
国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”：冒名就医 违法必究",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/4/21/art_20_12466.html
REG_000122,regulation,国家医保局-打击骗保,基金监管同参与 守好群众“救命钱”：打击串换药品 维护医保基金安全,2024-04-20,,"国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”：打击串换药品 维护医保基金安全
国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”：打击串换药品 维护医保基金安全",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/4/20/art_20_12465.html
REG_000123,regulation,国家医保局-打击骗保,基金监管同参与 守好群众“救命钱”：倒卖回流药 罪责难逃,2024-04-19,,"国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”：倒卖回流药 罪责难逃
国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”：倒卖回流药 罪责难逃",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/4/19/art_20_12452.html
REG_000124,regulation,国家医保局-打击骗保,基金监管同参与 守好群众“救命钱”：斩断医保非法利益链 人人有责,2024-04-18,,"国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”：斩断医保非法利益链 人人有责
国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”：斩断医保非法利益链 人人有责",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/4/18/art_20_12439.html
REG_000125,regulation,国家医保局-打击骗保,基金监管同参与 守好群众“救命钱”：医保诈骗 害人害己,2024-04-17,,"国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”：医保诈骗 害人害己
国家医保局-打击骗保 基金监管同参与 守好群众“救命钱”：医保诈骗 害人害己",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2024/4/17/art_20_12436.html
REG_000126,regulation,国家医保局-打击骗保,2024年全国医保基金违法违规问题专项整治工作会议召开,2024-04-08,,"国家医保局-打击骗保 2024年全国医保基金违法违规问题专项整治工作会议召开
国家医保局-打击骗保 2024年全国医保基金违法违规问题专项整治工作会议召开",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2024/4/8/art_14_12321.html
REG_000127,regulation,国家医保局-打击骗保,颜清辉副局长出席全国医疗保障基金使用常态化监管培训班,2023-12-19,,"国家医保局-打击骗保 颜清辉副局长出席全国医疗保障基金使用常态化监管培训班
国家医保局-打击骗保 颜清辉副局长出席全国医疗保障基金使用常态化监管培训班",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2023/12/19/art_14_11755.html
REG_000128,regulation,国家医保局-打击骗保,颜清辉副局长赴云南省调研医保基金监管工作,2023-10-23,,"国家医保局-打击骗保 颜清辉副局长赴云南省调研医保基金监管工作
国家医保局-打击骗保 颜清辉副局长赴云南省调研医保基金监管工作",0,国家医疗保障局,云南,http://www.nhsa.gov.cn/art/2023/10/23/art_14_11421.html
REG_000129,regulation,国家医保局-打击骗保,国家医保局举办医疗保障基金监管智能审核和监控暨反欺诈大数据应用监管试...,2023-09-26,,"国家医保局-打击骗保 国家医保局举办医疗保障基金监管智能审核和监控暨反欺诈大数据应用监管试...
国家医保局-打击骗保 国家医保局举办医疗保障基金监管智能审核和监控暨反欺诈大数据应用监管试...",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2023/9/26/art_14_11332.html
REG_000130,regulation,国家医保局-打击骗保,2023年国家医疗保障基金飞行检查正式启动,2023-08-23,,"国家医保局-打击骗保 2023年国家医疗保障基金飞行检查正式启动
国家医保局-打击骗保 2023年国家医疗保障基金飞行检查正式启动",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2023/8/23/art_14_11191.html
REG_000131,regulation,国家医保局-打击骗保,颜清辉副局长赴山东调研医保基金监管工作,2023-07-24,,"国家医保局-打击骗保 颜清辉副局长赴山东调研医保基金监管工作
国家医保局-打击骗保 颜清辉副局长赴山东调研医保基金监管工作",0,国家医疗保障局,山东,http://www.nhsa.gov.cn/art/2023/7/24/art_14_11095.html
REG_000132,regulation,国家医保局-打击骗保,国家医保局举办2023年度医保基金飞行检查培训班,2023-07-21,,"国家医保局-打击骗保 国家医保局举办2023年度医保基金飞行检查培训班
国家医保局-打击骗保 国家医保局举办2023年度医保基金飞行检查培训班",0,国家医疗保障局,,http://www.nhsa.gov.cn/art/2023/7/21/art_14_11070.html
REG_000133,regulation,国家医保局-打击骗保,颜清辉副局长赴海南、广西调研医保基金智能监控工作,2023-06-20,,"国家医保局-打击骗保 颜清辉副局长赴海南、广西调研医保基金智能监控工作
国家医保局-打击骗保 颜清辉副局长赴海南、广西调研医保基金智能监控工作",0,国家医疗保障局,海南,http://www.nhsa.gov.cn/art/2023/6/20/art_14_10858.html
REG_000134,regulation,国家医保局-统计数据,2026年1-5月基本医疗保险统筹基金和生育保险主要指标,2026-01-05,,"国家医保局-统计数据 2026年1-5月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2026年1-5月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/6/12/art_7_20975.html
REG_000135,regulation,国家医保局-统计数据,2026年1-4月基本医疗保险统筹基金和生育保险主要指标,2026-01-04,,"国家医保局-统计数据 2026年1-4月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2026年1-4月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/5/25/art_7_20702.html
REG_000136,regulation,国家医保局-统计数据,2026年1-3月基本医疗保险统筹基金和生育保险主要指标,2026-01-03,,"国家医保局-统计数据 2026年1-3月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2026年1-3月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/4/24/art_7_20322.html
REG_000137,regulation,国家医保局-统计数据,2026年1-2月基本医疗保险统筹基金和生育保险主要指标,2026-01-02,,"国家医保局-统计数据 2026年1-2月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2026年1-2月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/3/24/art_7_20019.html
REG_000138,regulation,国家医保局-统计数据,2025年医疗保障事业发展统计快报,2026-03-16,,"国家医保局-统计数据 2025年医疗保障事业发展统计快报
国家医保局-统计数据 2025年医疗保障事业发展统计快报",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/3/16/art_7_19918.html
REG_000139,regulation,国家医保局-统计数据,2026年1月基本医疗保险统筹基金和生育保险主要指标,2026-03-09,,"国家医保局-统计数据 2026年1月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2026年1月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/3/9/art_7_19844.html
REG_000140,regulation,国家医保局-统计数据,2025年1-12月基本医疗保险统筹基金和生育保险主要指标,2025-01-12,,"国家医保局-统计数据 2025年1-12月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-12月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2026/1/30/art_7_19547.html
REG_000141,regulation,国家医保局-统计数据,2025年1-11月基本医疗保险统筹基金和生育保险主要指标,2025-01-11,,"国家医保局-统计数据 2025年1-11月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-11月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/12/29/art_7_19179.html
REG_000142,regulation,国家医保局-统计数据,2025年1-10月基本医疗保险统筹基金和生育保险主要指标,2025-01-10,,"国家医保局-统计数据 2025年1-10月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-10月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/11/27/art_7_18821.html
REG_000143,regulation,国家医保局-统计数据,2025年1-9月基本医疗保险统筹基金和生育保险主要指标,2025-01-09,,"国家医保局-统计数据 2025年1-9月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-9月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/10/31/art_7_18412.html
REG_000144,regulation,国家医保局-统计数据,2025年1-8月基本医疗保险统筹基金和生育保险主要指标,2025-01-08,,"国家医保局-统计数据 2025年1-8月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-8月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/9/22/art_7_17975.html
REG_000145,regulation,国家医保局-统计数据,2025年1-7月基本医疗保险统筹基金和生育保险主要指标,2025-01-07,,"国家医保局-统计数据 2025年1-7月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-7月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/8/27/art_7_17699.html
REG_000146,regulation,国家医保局-统计数据,2025年1-6月基本医疗保险统筹基金和生育保险主要指标,2025-01-06,,"国家医保局-统计数据 2025年1-6月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-6月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/7/25/art_7_17376.html
REG_000147,regulation,国家医保局-统计数据,2024年全国医疗保障事业发展统计公报,2025-07-14,,"国家医保局-统计数据 2024年全国医疗保障事业发展统计公报
国家医保局-统计数据 2024年全国医疗保障事业发展统计公报",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/7/14/art_7_17248.html
REG_000148,regulation,国家医保局-统计数据,2025年1-5月基本医疗保险统筹基金和生育保险主要指标,2025-01-05,,"国家医保局-统计数据 2025年1-5月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-5月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/6/27/art_7_17018.html
REG_000149,regulation,国家医保局-统计数据,2025年1-4月基本医疗保险统筹基金和生育保险主要指标,2025-01-04,,"国家医保局-统计数据 2025年1-4月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-4月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/5/26/art_7_16630.html
REG_000150,regulation,国家医保局-统计数据,2025年1-3月基本医疗保险统筹基金和生育保险主要指标,2025-01-03,,"国家医保局-统计数据 2025年1-3月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-3月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/5/9/art_7_16486.html
REG_000151,regulation,国家医保局-统计数据,2025年1-2月基本医疗保险统筹基金和生育保险主要指标,2025-01-02,,"国家医保局-统计数据 2025年1-2月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1-2月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/3/25/art_7_16138.html
REG_000152,regulation,国家医保局-统计数据,2024年医疗保障事业发展统计快报,2025-03-21,,"国家医保局-统计数据 2024年医疗保障事业发展统计快报
国家医保局-统计数据 2024年医疗保障事业发展统计快报",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/3/21/art_7_16054.html
REG_000153,regulation,国家医保局-统计数据,2025年1月基本医疗保险统筹基金和生育保险主要指标,2025-02-24,,"国家医保局-统计数据 2025年1月基本医疗保险统筹基金和生育保险主要指标
国家医保局-统计数据 2025年1月基本医疗保险统筹基金和生育保险主要指标",0,国家医疗保障局,,https://www.nhsa.gov.cn/art/2025/2/24/art_7_15765.html
